Time	NO2	NO	NOX	Etiquetas de columna	Promedio de NO2	12 a. m.	4.197826087																																																																											
04/04/2017 11:00	NaN	NaN	0																																																																															
04/04/2017 12:00	NaN	NaN	0																																																																															
04/04/2017 13:00	NaN	NaN	0																																																																															
04/04/2017 14:00	NaN	NaN	0																																																																															
04/04/2017 15:00	NaN	NaN	0																																																																															
04/04/2017 16:00	NaN	NaN	0																																																																															
04/04/2017 17:00	NaN	NaN	0																																																																															
04/04/2017 18:00	NaN	NaN	0																																																																															
04/04/2017 19:00	NaN	NaN	0																																																																															
04/04/2017 20:00	NaN	NaN	0																																																																															
04/04/2017 21:00	NaN	NaN	0																																																																															
04/04/2017 22:00	NaN	NaN	0																																																																															
04/04/2017 23:00	NaN	NaN	0																																																																															
05/04/2017 00:00	NaN	NaN	0																																																																															
05/04/2017 01:00	NaN	NaN	0																																																																															
05/04/2017 02:00	NaN	NaN	0																																																																															
05/04/2017 03:00	NaN	NaN	0																																																																															
05/04/2017 04:00	NaN	NaN	0																																																																															
05/04/2017 05:00	NaN	NaN	0																																																																															
05/04/2017 06:00	NaN	NaN	0																																																																															
05/04/2017 07:00	NaN	NaN	0																																																																															
05/04/2017 08:00	NaN	NaN	0																																																																															
05/04/2017 09:00	NaN	NaN	0																																																																															
05/04/2017 10:00	NaN	NaN	0																																																																															
05/04/2017 11:00	NaN	NaN	0																																																																															
05/04/2017 12:00	NaN	NaN	0																																																																															
05/04/2017 13:00	NaN	NaN	0																																																																															
05/04/2017 14:00	NaN	NaN	0																																																																															
05/04/2017 15:00	NaN	NaN	0																																																																															
05/04/2017 16:00	NaN	NaN	0																																																																															
05/04/2017 17:00	NaN	NaN	0																																																																															
05/04/2017 18:00	NaN	NaN	0																																																																															
05/04/2017 19:00	NaN	NaN	0																																																																															
05/04/2017 20:00	NaN	NaN	0																																																																															
05/04/2017 21:00	NaN	NaN	0																																																																															
05/04/2017 22:00	NaN	NaN	0																																																																															
05/04/2017 23:00	NaN	NaN	0																																																																															
06/04/2017 00:00	NaN	NaN	0																																																																															
06/04/2017 01:00	NaN	NaN	0																																																																															
06/04/2017 02:00	NaN	NaN	0																																																																															
06/04/2017 03:00	NaN	NaN	0																																																																															
06/04/2017 04:00	NaN	NaN	0																																																																															
06/04/2017 05:00	NaN	NaN	0																																																																															
06/04/2017 06:00	NaN	NaN	0																																																																															
06/04/2017 07:00	NaN	NaN	0																																																																															
06/04/2017 08:00	NaN	NaN	0																																																																															
06/04/2017 09:00	NaN	NaN	0																																																																															
06/04/2017 10:00	NaN	NaN	0																																																																															
06/04/2017 11:00	NaN	NaN	0																																																																															
06/04/2017 12:00	NaN	NaN	0																																																																															
06/04/2017 13:00	NaN	NaN	0																																																																															
06/04/2017 14:00	NaN	NaN	0																																																																															
06/04/2017 15:00	NaN	NaN	0																																																																															
06/04/2017 16:00	NaN	NaN	0																																																																															
06/04/2017 17:00	NaN	NaN	0																																																																															
06/04/2017 18:00	NaN	NaN	0																																																																															
06/04/2017 19:00	NaN	NaN	0																																																																															
06/04/2017 20:00	NaN	NaN	0																																																																															
06/04/2017 21:00	NaN	NaN	0																																																																															
06/04/2017 22:00	NaN	NaN	0																																																																															
06/04/2017 23:00	NaN	NaN	0																																																																															
07/04/2017 00:00	NaN	NaN	0																																																																															
07/04/2017 01:00	NaN	NaN	0																																																																															
07/04/2017 02:00	NaN	NaN	0																																																																															
07/04/2017 03:00	NaN	NaN	0																																																																															
07/04/2017 04:00	NaN	NaN	0																																																																															
07/04/2017 05:00	NaN	NaN	0																																																																															
07/04/2017 06:00	NaN	NaN	0																																																																															
07/04/2017 07:00	NaN	NaN	0																																																																															
07/04/2017 08:00	NaN	NaN	0																																																																															
07/04/2017 09:00	NaN	NaN	0																																																																															
07/04/2017 10:00	NaN	NaN	0																																																																															
07/04/2017 11:00	NaN	NaN	0																																																																															
07/04/2017 12:00	NaN	NaN	0																																																																															
07/04/2017 13:00	NaN	NaN	0																																																																															
07/04/2017 14:00	NaN	NaN	0																																																																															
07/04/2017 15:00	NaN	NaN	0																																																																															
07/04/2017 16:00	NaN	NaN	0																																																																															
07/04/2017 17:00	NaN	NaN	0																																																																															
07/04/2017 18:00	NaN	NaN	0																																																																															
07/04/2017 19:00	NaN	NaN	0																																																																															
07/04/2017 20:00	NaN	NaN	0																																																																															
07/04/2017 21:00	NaN	NaN	0																																																																															
07/04/2017 22:00	NaN	NaN	0																																																																															
07/04/2017 23:00	NaN	NaN	0																																																																															
08/04/2017 00:00	NaN	NaN	0																																																																															
08/04/2017 01:00	NaN	NaN	0																																																																															
08/04/2017 02:00	NaN	NaN	0																																																																															
08/04/2017 03:00	NaN	NaN	0																																																																															
08/04/2017 04:00	NaN	NaN	0																																																																															
08/04/2017 05:00	NaN	NaN	0																																																																															
08/04/2017 06:00	NaN	NaN	0																																																																															
08/04/2017 07:00	NaN	NaN	0																																																																															
08/04/2017 08:00	NaN	NaN	0																																																																															
08/04/2017 09:00	NaN	NaN	0																																																																															
08/04/2017 10:00	NaN	NaN	0																																																																															
08/04/2017 11:00	NaN	NaN	0																																																																															
08/04/2017 12:00	NaN	NaN	0																																																																															
08/04/2017 13:00	NaN	NaN	0																																																																															
08/04/2017 14:00	NaN	NaN	0																																																																															
08/04/2017 15:00	NaN	NaN	0																																																																															
08/04/2017 16:00	NaN	NaN	0																																																																															
08/04/2017 17:00	NaN	NaN	0																																																																															
08/04/2017 18:00	NaN	NaN	0																																																																															
08/04/2017 19:00	NaN	NaN	0																																																																															
08/04/2017 20:00	NaN	NaN	0																																																																															
08/04/2017 21:00	NaN	NaN	0																																																																															
08/04/2017 22:00	NaN	NaN	0																																																																															
08/04/2017 23:00	NaN	NaN	0																																																																															
09/04/2017 00:00	NaN	NaN	0																																																																															
09/04/2017 01:00	NaN	NaN	0																																																																															
09/04/2017 02:00	NaN	NaN	0																																																																															
09/04/2017 03:00	NaN	NaN	0																																																																															
09/04/2017 04:00	NaN	NaN	0																																																																															
09/04/2017 05:00	NaN	NaN	0																																																																															
09/04/2017 06:00	NaN	NaN	0																																																																															
09/04/2017 07:00	NaN	NaN	0																																																																															
09/04/2017 08:00	NaN	NaN	0																																																																															
09/04/2017 09:00	NaN	NaN	0																																																																															
09/04/2017 10:00	NaN	NaN	0																																																																															
09/04/2017 11:00	NaN	NaN	0																																																																															
09/04/2017 12:00	NaN	NaN	0																																																																															
09/04/2017 13:00	NaN	NaN	0																																																																															
09/04/2017 14:00	NaN	NaN	0																																																																															
09/04/2017 15:00	NaN	NaN	0																																																																															
09/04/2017 16:00	NaN	NaN	0																																																																															
09/04/2017 17:00	NaN	NaN	0																																																																															
09/04/2017 18:00	NaN	NaN	0																																																																															
09/04/2017 19:00	NaN	NaN	0																																																																															
09/04/2017 20:00	NaN	NaN	0																																																																															
09/04/2017 21:00	NaN	NaN	0																																																																															
09/04/2017 22:00	NaN	NaN	0																																																																															
09/04/2017 23:00	NaN	NaN	0																																																																															
10/04/2017 00:00	NaN	NaN	0																																																																															
10/04/2017 01:00	NaN	NaN	0																																																																															
10/04/2017 02:00	NaN	NaN	0																																																																															
10/04/2017 03:00	NaN	NaN	0																																																																															
10/04/2017 04:00	NaN	NaN	0																																																																															
10/04/2017 05:00	NaN	NaN	0																																																																															
10/04/2017 06:00	NaN	NaN	0																																																																															
10/04/2017 07:00	NaN	NaN	0																																																																															
10/04/2017 08:00	NaN	NaN	0																																																																															
10/04/2017 09:00	NaN	NaN	0																																																																															
10/04/2017 10:00	NaN	NaN	0																																																																															
10/04/2017 11:00	NaN	NaN	0																																																																															
10/04/2017 12:00	NaN	NaN	0																																																																															
10/04/2017 13:00	NaN	NaN	0																																																																															
10/04/2017 14:00	NaN	NaN	0																																																																															
10/04/2017 15:00	NaN	NaN	0																																																																															
10/04/2017 16:00	NaN	NaN	0																																																																															
10/04/2017 17:00	NaN	NaN	0																																																																															
10/04/2017 18:00	NaN	NaN	0																																																																															
10/04/2017 19:00	NaN	NaN	0																																																																															
10/04/2017 20:00	NaN	NaN	0																																																																															
10/04/2017 21:00	NaN	NaN	0																																																																															
10/04/2017 22:00	NaN	NaN	0																																																																															
10/04/2017 23:00	NaN	NaN	0																																																																															
11/04/2017 00:00	NaN	NaN	0																																																																															
11/04/2017 01:00	NaN	NaN	0																																																																															
11/04/2017 02:00	NaN	NaN	0																																																																															
11/04/2017 03:00	NaN	NaN	0																																																																															
11/04/2017 04:00	NaN	NaN	0																																																																															
11/04/2017 05:00	NaN	NaN	0																																																																															
11/04/2017 06:00	NaN	NaN	0																																																																															
11/04/2017 07:00	NaN	NaN	0																																																																															
11/04/2017 08:00	NaN	NaN	0																																																																															
11/04/2017 09:00	NaN	NaN	0																																																																															
11/04/2017 10:00	NaN	NaN	0																																																																															
11/04/2017 11:00	NaN	NaN	0																																																																															
11/04/2017 12:00	NaN	NaN	0																																																																															
11/04/2017 13:00	NaN	NaN	0																																																																															
11/04/2017 14:00	NaN	NaN	0																																																																															
11/04/2017 15:00	NaN	NaN	0																																																																															
11/04/2017 16:00	NaN	NaN	0																																																																															
11/04/2017 17:00	NaN	NaN	0																																																																															
11/04/2017 18:00	NaN	NaN	0																																																																															
11/04/2017 19:00	NaN	NaN	0																																																																															
11/04/2017 20:00	NaN	NaN	0																																																																															
11/04/2017 21:00	NaN	NaN	0																																																																															
11/04/2017 22:00	NaN	NaN	0																																																																															
11/04/2017 23:00	NaN	NaN	0																																																																															
12/04/2017 00:00	NaN	NaN	0																																																																															
12/04/2017 01:00	NaN	NaN	0																																																																															
12/04/2017 02:00	NaN	NaN	0																																																																															
12/04/2017 03:00	NaN	NaN	0																																																																															
12/04/2017 04:00	NaN	NaN	0																																																																															
12/04/2017 05:00	NaN	NaN	0																																																																															
12/04/2017 06:00	NaN	NaN	0																																																																															
12/04/2017 07:00	NaN	NaN	0																																																																															
12/04/2017 08:00	NaN	NaN	0																																																																															
12/04/2017 09:00	NaN	NaN	0																																																																															
12/04/2017 10:00	NaN	NaN	0																																																																															
12/04/2017 11:00	NaN	NaN	0																																																																															
12/04/2017 12:00	NaN	NaN	0																																																																															
12/04/2017 13:00	NaN	NaN	0																																																																															
12/04/2017 14:00	NaN	NaN	0																																																																															
12/04/2017 15:00	NaN	NaN	0																																																																															
12/04/2017 16:00	NaN	NaN	0																																																																															
12/04/2017 17:00	NaN	NaN	0																																																																															
12/04/2017 18:00	NaN	NaN	0																																																																															
12/04/2017 19:00	NaN	NaN	0																																																																															
12/04/2017 20:00	NaN	NaN	0																																																																															
12/04/2017 21:00	NaN	NaN	0																																																																															
12/04/2017 22:00	NaN	NaN	0																																																																															
12/04/2017 23:00	NaN	NaN	0																																																																															
13/04/2017 00:00	NaN	NaN	0																																																																															
13/04/2017 01:00	NaN	NaN	0																																																																															
13/04/2017 02:00	NaN	NaN	0																																																																															
13/04/2017 03:00	NaN	NaN	0																																																																															
13/04/2017 04:00	NaN	NaN	0																																																																															
13/04/2017 05:00	NaN	NaN	0																																																																															
13/04/2017 06:00	NaN	NaN	0																																																																															
13/04/2017 07:00	NaN	NaN	0																																																																															
13/04/2017 08:00	NaN	NaN	0																																																																															
13/04/2017 09:00	NaN	NaN	0																																																																															
13/04/2017 10:00	NaN	NaN	0																																																																															
13/04/2017 11:00	3.1	NaN	3.1																																																																															
13/04/2017 12:00	14.7	NaN	14.7																																																																															
13/04/2017 13:00	NaN	NaN	0																																																																															
13/04/2017 14:00	NaN	NaN	0																																																																															
13/04/2017 15:00	NaN	NaN	0																																																																															
13/04/2017 16:00	NaN	NaN	0																																																																															
13/04/2017 17:00	NaN	NaN	0																																																																															
13/04/2017 18:00	NaN	NaN	0																																																																															
13/04/2017 19:00	4.7	NaN	4.7																																																																															
13/04/2017 20:00	NaN	NaN	0																																																																															
13/04/2017 21:00	NaN	NaN	0																																																																															
13/04/2017 22:00	NaN	NaN	0																																																																															
13/04/2017 23:00	NaN	NaN	0																																																																															
14/04/2017 00:00	NaN	NaN	0																																																																															
14/04/2017 01:00	NaN	NaN	0																																																																															
14/04/2017 02:00	NaN	NaN	0																																																																															
14/04/2017 03:00	NaN	NaN	0																																																																															
14/04/2017 04:00	NaN	NaN	0																																																																															
14/04/2017 05:00	NaN	NaN	0																																																																															
14/04/2017 06:00	NaN	NaN	0																																																																															
14/04/2017 07:00	NaN	NaN	0																																																																															
14/04/2017 08:00	NaN	NaN	0																																																																															
14/04/2017 09:00	NaN	NaN	0																																																																															
14/04/2017 10:00	NaN	NaN	0																																																																															
14/04/2017 11:00	NaN	NaN	0																																																																															
14/04/2017 12:00	NaN	NaN	0																																																																															
14/04/2017 13:00	NaN	NaN	0																																																																															
14/04/2017 14:00	NaN	NaN	0																																																																															
14/04/2017 15:00	NaN	NaN	0																																																																															
14/04/2017 16:00	NaN	NaN	0																																																																															
14/04/2017 17:00	NaN	NaN	0																																																																															
14/04/2017 18:00	NaN	NaN	0																																																																															
14/04/2017 19:00	NaN	NaN	0																																																																															
14/04/2017 20:00	NaN	NaN	0																																																																															
14/04/2017 21:00	NaN	NaN	0																																																																															
14/04/2017 22:00	NaN	NaN	0																																																																															
14/04/2017 23:00	NaN	NaN	0																																																																															
15/04/2017 00:00	NaN	NaN	0																																																																															
15/04/2017 01:00	NaN	NaN	0																																																																															
15/04/2017 02:00	NaN	NaN	0																																																																															
15/04/2017 03:00	NaN	NaN	0																																																																															
15/04/2017 04:00	NaN	NaN	0																																																																															
15/04/2017 05:00	NaN	NaN	0																																																																															
15/04/2017 06:00	NaN	NaN	0																																																																															
15/04/2017 07:00	NaN	NaN	0																																																																															
15/04/2017 08:00	NaN	NaN	0																																																																															
15/04/2017 09:00	NaN	NaN	0																																																																															
15/04/2017 10:00	NaN	NaN	0																																																																															
15/04/2017 11:00	NaN	NaN	0																																																																															
15/04/2017 12:00	NaN	NaN	0																																																																															
15/04/2017 13:00	NaN	NaN	0																																																																															
15/04/2017 14:00	NaN	NaN	0																																																																															
15/04/2017 15:00	NaN	NaN	0																																																																															
15/04/2017 16:00	NaN	NaN	0																																																																															
15/04/2017 17:00	NaN	NaN	0																																																																															
15/04/2017 18:00	NaN	NaN	0																																																																															
15/04/2017 19:00	NaN	NaN	0																																																																															
15/04/2017 20:00	NaN	NaN	0																																																																															
15/04/2017 21:00	NaN	NaN	0																																																																															
15/04/2017 22:00	NaN	NaN	0																																																																															
15/04/2017 23:00	NaN	NaN	0																																																																															
16/04/2017 00:00	NaN	NaN	0																																																																															
16/04/2017 01:00	NaN	NaN	0																																																																															
16/04/2017 02:00	NaN	NaN	0																																																																															
