start	MASA
20/04/2017 03:59	4.42662
20/04/2017 04:08	3.89576
20/04/2017 04:18	3.8665
20/04/2017 04:27	3.8456
20/04/2017 04:37	4.07132
20/04/2017 04:47	3.59898
20/04/2017 04:56	4.10058
20/04/2017 05:06	4.5353
20/04/2017 05:15	7.12272
20/04/2017 05:25	4.57292
20/04/2017 05:34	5.07452
20/04/2017 05:44	4.2636
20/04/2017 05:54	5.94396
20/04/2017 06:03	6.9597
20/04/2017 06:13	7.2523
20/04/2017 06:22	8.33492
20/04/2017 06:32	6.57932
20/04/2017 06:41	6.25328
20/04/2017 06:51	7.98798
20/04/2017 07:01	8.7989
20/04/2017 07:10	7.6494
20/04/2017 07:20	8.2555
20/04/2017 07:29	9.51368
20/04/2017 07:39	9.51368
20/04/2017 07:48	12.79916
20/04/2017 07:58	11.27764
20/04/2017 08:08	12.83678
20/04/2017 08:17	12.40624
20/04/2017 08:27	14.7763
20/04/2017 08:36	13.794
20/04/2017 08:46	9.51786
20/04/2017 08:55	11.19822
20/04/2017 09:05	12.86604
20/04/2017 09:15	11.19822
20/04/2017 09:24	13.19208
20/04/2017 09:34	13.52648
20/04/2017 09:43	11.67056
20/04/2017 09:53	9.5513
20/04/2017 10:02	10.43328
20/04/2017 10:12	7.16452
20/04/2017 10:22	8.80726
20/04/2017 10:31	6.32852
20/04/2017 10:41	5.9983
20/04/2017 10:50	5.02436
20/04/2017 11:00	4.77774
20/04/2017 11:09	5.80602
20/04/2017 11:19	4.84462
20/04/2017 11:29	4.94494
20/04/2017 11:38	3.68676
20/04/2017 11:48	4.0128
20/04/2017 11:57	5.26262
20/04/2017 12:07	4.94912
20/04/2017 12:16	5.17484
20/04/2017 12:26	5.76004
20/04/2017 12:36	4.38064
20/04/2017 12:45	3.51956
20/04/2017 12:55	3.12664
20/04/2017 13:04	5.19574
20/04/2017 13:14	4.20926
20/04/2017 13:23	3.78708
20/04/2017 13:33	4.12566
20/04/2017 13:43	4.46006
20/04/2017 13:52	3.3858
20/04/2017 14:02	3.14754
20/04/2017 14:11	3.1977
20/04/2017 14:21	3.52374
20/04/2017 14:30	3.16426
20/04/2017 14:40	4.85298
20/04/2017 14:49	3.06394
20/04/2017 14:59	3.94174
20/04/2017 15:09	5.6221
20/04/2017 15:18	5.32532
20/04/2017 15:28	3.8665
20/04/2017 15:37	3.83306
20/04/2017 15:47	3.14754
20/04/2017 15:56	3.64496
20/04/2017 16:06	3.97518
20/04/2017 16:16	4.02952
20/04/2017 16:25	4.15492
20/04/2017 16:35	3.94174
20/04/2017 16:44	4.00444
20/04/2017 16:54	3.08484
20/04/2017 17:03	2.8006
20/04/2017 17:13	2.31154
20/04/2017 17:23	3.4903
20/04/2017 17:32	3.37744
20/04/2017 17:42	2.84658
20/04/2017 17:51	2.85494
20/04/2017 18:01	3.66168
20/04/2017 18:10	3.84142
20/04/2017 18:20	4.06714
20/04/2017 18:30	4.40572
20/04/2017 18:39	4.85298
20/04/2017 18:49	3.42342
20/04/2017 18:58	5.26262
20/04/2017 19:08	4.72758
20/04/2017 19:17	5.32114
20/04/2017 19:27	4.63562
20/04/2017 19:37	4.55202
20/04/2017 19:46	5.00346
20/04/2017 19:56	5.96068
20/04/2017 20:05	6.897
20/04/2017 20:15	6.8761
20/04/2017 20:24	5.9147
20/04/2017 20:34	6.9388
20/04/2017 20:44	6.80922
20/04/2017 20:53	8.0047
20/04/2017 21:03	8.151
20/04/2017 21:12	7.46966
20/04/2017 21:22	7.5449
20/04/2017 21:31	8.4854
20/04/2017 21:41	7.28992
20/04/2017 21:51	6.82176
